comment_id;comment_text;Sub1_Toxic;Sub2_Engaging;Sub3_FactClaiming;fold
3215;Ich habe Frau von der Leyen weder auf meinem Wahlzettel gefunden auch beim Wahlkampf hat man sie nicht gesehen. Von der Leyen sollte erst einmal in ihrem Landen als Verteidigungsministerin aufräumen ehe man sie auf den höchsten Posten der EU befördert, gegen den Willen der Wähler. Hier werden wir als Wähler hintergangen und mit Demokratie hat das nichts mehr zutun, dann kann man die Europawahl auch gleich ganz lassen. Schade um die Zeit und das Geld was das alles gekostet hat. Warum wundern sich dann alle über schlechte Wahlergebnisse?;0;1;1;2
742;@MEDIUM Leider nicht die Merkel CDU und die SPD zusammen irrtümlich als GROKO bezeichnet wollen doch Mieter fördern nicht Wohneigentümer . Die Förderung der Eigentumsbildung wurde eingeschränkt u.a. durch 0% Sparzinsen dadurch steigen die Baupreise schneller als Menschen was ansparen können.Vergleichen Sie das mal mit der Nachkriegszeit.....Die falsche Politik macht es den Bürgern schwer Eigentum zu bilden.....Doll;0;1;1;2
1317;@USER Leben Sie nicht in Deutschland?;0;0;0;2
3195;@USER natürlich ist dem so! Sind sie blind?😂😢 Wenn Sie es nicht glauben, dann gehen Sie bitte mal einen Monat jeweils in ein Altenheim und eine Schule. Weil die Gesetze gegen die Bürger gemacht werden und und es leichter ist dumme Bürger zu führen!;1;0;0;2
1086;Heutzutage scheint vielen eine Gesellschaft vorzuschweben, in der in jedem nur denkbaren Beruf und in jedem sozialen Milieu gleich viele Frauen und Männer arbeiten, und zwar zu exakt den gleichen Bezügen, während die Sprache geschlechtlich vollkommen neutralisiert wurde und im Kindergarten (natürlich verpflichtend ab dem 1. Lebensjahr!), der Schule und der Uni jede Unterscheidung nach Geschlecht hart bestraft wird! Diese euch vorschwebende Gesellschaft, liebe Leute, ist allerdings der reinste, unmenschlichste Horror! Ich wähle die Freiheit!;0;1;0;2
3134;"@USER Es gibt sogar Bildmaterial..Nordafrikanisches Erscheinungsbild..erinnert total an Silvester 2015. Da die Polizei komplett überfordert war, wurden noch nicht mal Personalien fest gestellt. ..Aber Leute wie Du werden sich eh der Realität weiter verweigern. Warum auch immer...Und ""ohne nennenswert Verletzte"" ist ja wohl eine dreckige Aussage..Auf was wartest Du? Auf ein Blutbad? Die Türkische Familie musste mittels 60 Polizeibeamte geschützt werden.";1;0;1;2
750;Werter @USER, wie wäre es mit einem Gegenargument? Ich kann übrigens meine kleine Ausführung anhand wissenschaftlicher Belege nachweisen, falls gewünscht!?;0;1;1;2
3002;Mehmet Daimagüler soll genau was mit Erdogan zu tun haben? Können Sie das mal erläutern, oder weshalb verbreiten Sie solche Lügen?;1;0;0;2
294;@USER sie hätten nicht nur wegen Ihres Vornamens die Rolle des Alfreds in „Ein Herz und eine Seele“ übernehmen können 🙂;0;1;0;2
3074;@USER man sollte solche Pöbler, die auch Kurt Tucholsky vergewaltigen, öffentlich stehen lassen. Was muss sich Herr @MODERATOR uns seine Gäste noch gefallen lassen??;0;1;0;2
2856;Götz Kubitschek, einer der einflussreichsten Neofaschisten, sagt in diesem Pamphlet ganz deutlich: »Unser Ziel ist nicht die Beteiligung am Diskurs, sondern sein Ende als Konsensform, nicht ein Mitreden, sondern eine andere Sprache, nicht der Stehplatz im Salon, sondern die Beendigung der Party.«;0;1;1;2
449;@USER glauben sie mir , die meisten die hier ihre hass Kommentare abgeben sind hartz4 Schmarotzer :) habe so meine Erfahrung mit euch daitchen Dummschwätzer;1;1;1;2
1837;"Eine Pflicht zur Verneinung einer Organspende öffnet der Organspender-Mafia Tür und Tor. Ein Arzt spricht sich mit Rettungssanitätern ab und sagt:""Wenn er einen Organspenderausweis hat und nicht Spenden will, lass den Ausweis verschwinden!"". Schwupp ist derjenige, der nicht Spenden wollte, Organspender. Und Herr Spahn wollte damit Menschen dazu zwingen, über die Organspende nachzudenken. Seit wann darf die Politik mir Gedanken aufzwingen. Noch denke ich darüber nach, worüber ich nachdenken will. Die Gedanken sind schliesslich ""noch"" frei.";0;1;1;2
2296;@USER , der Islam ist keine Rasse und deshalb ist Islamkritik auch kein Rassismus. Der arme islam, falsch verstanden und falsch interpetiert! Blödsinn! Der Islam ist eine Staatsform mit Allah un Mohammed als Diktator. Gott kennt keine Demokratie. Außerdem gibt es keinen gemäßigten Islam, sondern nur einen Islam. Und dieser Islam ist gewalttätig und unnachgibig gegen Andersdenkende, Schwule und Frauen. Ich schlage vor, sie lesen den Koran und vor allem die gewalttätigen Suren.;1;1;0;2
523;Also auch alle AFDler und Neonazis und Mörder und Pädophile und....was für eine dumme Aussage dieser Frau;1;0;0;2
2007;@USER na was war es denn das sie zuerst für den Verbleib war, aber dann im Amt dann sagte sie müßte den willen des Volkes vollziehen,..wow..oder die wahlen..;1;0;1;2
1615;@USER weil da nur deletanten am Werk sind;1;0;0;2
2860;Es geht hier um rechten Terror und nicht darum, völkischen Nationalismus schönzureden.;0;0;1;2
101;@USER Ja auf dem Golfplatz;1;0;0;2
12;@USER Staatsfernsehen ! !;1;0;0;2
84;Warum bekommen Beamte und ihre Gattinen soviel staatliche Vergünstigungen, warum bekommt eine Beamtenwitwe hohe finanzielle Zuwendung obwohl Sie niemals als Beamtin gearbeitet hat, ist dies nicht unwürdig?;0;0;1;2
304;Es ist unfasslich wie die öffentlich rechtlichen Sender die Grünen protegieren. Das ist so nicht mehr akzeptabel. Die Grünen können da ihre Angstmacherei ungehemmt ventilieren. Lasst Euch von den Grünen keine Angst machen! Das ist deren Geschäftsmodell. Wie es die AfD mit der Migration macht, so machen es die,Grünen mit der Umweltpolitik. Leider funktioniert das derzeit gut. Siehe Trump, Orban, Le Pen u.a. Das hat Obama übrigens auch in einer seiner letzten Reden thematisiert.;1;0;1;2
957;#SPDneinDanke;0;0;0;2
3105;@MEDIUM Er hatte gestern die meiste Zeit zu reden und heute ist es Ihr erster Beitrag! Sie geben der AfD ein Podium. Was glauben Sie warum hier so ein Shitstorm auf Sie runtergeht?;1;0;1;2
1962;@USER les mal dein eigenen Müll. Willst du mich hier beleidigen? Ich muss vor diesen Psychopathen auf ihren 100ps Motorrad Waffen um mein leben fürchten als Radfahrer. Wenn die mich so terrorisieren dürfen, dann will ich deren Organe im Gegenzug für meine fassungslose Toleranz;1;0;0;2
2080;Mietpreisbremse? 2 Stühle und ein Tisch in die Butze, wird als möbliert vermietet. Mietpreisbremse greift nicht. Ich habe eine zeitlang Mietangebote über 15 Euro kalt (wenn offensichtlich nicht modernisiert) zur Anzeige gebracht.... Habe die Anbieter auch darüber informiert. Von Staatsanwalt und Wohnungsant nur Einstellungen gekommen. Is ja nicht so als hätte ich mir irgend etwas erwartet... Aber irgend etwas will ich tun... Erbsen unter die Matratze... Etwas... HERR GOTT! Oft 20,- kalt in einer Stadt mit niederem Durchschnittseinkommen.;1;0;1;2
2021;Die Premierministerin May kann den Spuk doch beenden! Einfach das Austrittsgesuch zurückziehen und dann zurücktreten ! In GB braucht sie dazu noch die Zustimmung des Parlaments! 🙂;0;1;1;2
2732;Dieser Hass und diese Hetze ist entstanden weil sich der Staat und die Presse gegen sein Volk gewendet hat. Jetzt geht der Staat langsam aber sicher gegen Polizei und Armee vor... überall Nazis!?!? Die Kinder werden zum Ungehorsam gegen alles erzogen. Schulpflicht gibt es zb nicht mehr. Was entsteht da? Demokratie? Sicher nicht!;0;0;0;2
2458;@USER Ja hoffentlich dann auch die Rente eines Pflegers ! Oh das heißt ja jetzt Pflegerinnen und Pflegern;0;0;0;2
2758;@USERr Der Kevin 😂🤣;0;0;0;2
1429;@USER Der Efekt der zu erhoffen wäre bei einem Tempolimit das Leute auch kleinere Autos fahren und nicht mit dem SUV das Kind zur Schule zu fahren und Brötchen holen...;0;0;0;2
2507;@USER dann darf dein Hund nicht mehr pfurtzen;0;0;0;2
3144;@USER Kleiner Erbsenzähler??;0;0;0;2
3054;Die Polizisten müssen das ausbaden was von der Regierung verzapft worden ist 2015. Es stehen fast jeden Tag Artikel in der Zeitung was alles geschieht mit Messern usw. und auch andere Dinge. Sie sind doch selbst oftmals überfordert und da wundert man sich wenn vielleicht ein Polizist sich anderen Parteien zuwendet.;0;1;0;2
1092;@USER Wenn die Position einer Person anders ist. Zum Beispiel Schichtleiter..... what ever, man Mehr Verantwortung hat, dann muss es auch mehr Geld geben. Wenn beide aber das Gleiche machen, wie es sehr häufig der Fall ist, dann muss das Geld auch das Gleiche sein.;0;1;0;2
1593;@USER wirsindmehr das sagt mir bei dir schon alles.;0;0;0;2
740;Sie haben Recht, für ein gedeihliches Miteinander vor allem in Städten wäre eine stärker genossenschaftlich orientierte Wohnraumbewirtschaftung eine sinnvolle Lösung. Das müsste tatsächlich mehr gefördert werden.;0;1;1;2
1190;Oh, der Mann nimmt Elternzeit und bekommt dafür einen Preis...... ich fass es nicht. Was ist bloß mit dieser Gesellschaft los ? Wir haben ja sonst keine Probleme;0;0;0;2
552;"Darf ich denn? bin auch ""Westler""... Offensichlich ist es ihnen nicht gelungen sich in diese Gesellschaft zu integrieren. Ja, es mutet schon etwas bekloppt an, wenn man von einem Volk schwadroniert und es gleichzeitig in Ossies und Wessies teilt. Na, da wurde wohl der absurde Gedanke von genetischer Reinheit noch mal getoppt. Völlig jenseits der wissenschaft. Einfach mal ne Probe einsenden und Ergebniss abwarten - Promenadenmischung like a Strassenköter kommt da raus, wie bei allen Menschen. Kannste die Menschlichkeit weiterhin ablegen daran kommst nicht vorbei. Viel Spass noch gewünscht :D";0;1;1;2
2694;@USER Jawohl : Die armen Vögel !! Sie haben kein Herz - hier eines für Sie : <3;1;0;0;2
807;@USER nein, Plasberg oder besser, die öffentlich rechtlichen Sender ist/ sind nicht die Welt. Wir dürfen diesen Irrsinn Monat für Monat teuer finanzieren... Sie, und auch ich!!!;0;0;1;2
2818;@USER immer diese Doppelmoral;0;0;0;2
2523;@USER Was passt Ihnen nicht an mir?;0;0;0;2
1893;Ich kann nur hoffen, dass die grüne Tussi nicht auf ein Organ warten muss. Aber um sich einmal in die Angst und Verzweifelung der Wartenden hindenken zu können, sollte Sie es einmal erleben. Wenn ich tot bin, dann ist es mir egal was mit meinen Kadaver passiert !! Wenn ich allerdings einem Menschen nur ein Jahr mehr an Leben und Zuversicht geben kann, bitte... dann aufbrechen und den Rest im Kamin entsorgen. Diese Denkweise der Grünen kotzt mich langsam aber sicher an..... auf Alles und Jeden wird Rücksicht genommen.;1;1;0;2
484;"@USER ""aufmandelt"" erklärst Du mir gerne, kenne dieses Wort nicht. Und dass Du mich ""Ausländer"" nennst, bestätigt genau das, was ich im Eingangskommentar geschrieben habe. Verstehen aber nicht so viele.";0;1;0;2
1603;@USER, ich sehe nur, Daß auch DU um die Welt fliegst, und Andere mit deiner Ökorhetorik zumüllst.;1;0;0;2
869;Werbung für Seestadt Wien Aspern 20000 Einwohner bis 2020 Neubau ..;0;0;1;2
3183;@USER das mag sein, und kann es auch aber europaweit wachsen die rechten Gruppierungen und das ist auch Tatsache und ich wusste nicht, das Franzosen Ostler sind und ob sie es glauben oder nicht do manch Ostler hat auch ohne Kredite mehr vom Westen gehabt und vom Ausland als so mancher Wessi;0;0;0;2
2336;"Guido Reil - tut mir leid - Die Akademiker werden von Ihnen nicht überzeugt werden, bei der EU-Wahl das Kreuz bei der AfD zu machen. Sie mögen ja ein ""guter"" Mensch sein --- aber unser Kevin Kühnert überzeugt mehr durch geistige Schärfe.";0;1;0;2
2987;Die Äquidistanz der Extremismustheoretiker genügt keinerlei Ansprüchen zur Diskussion über den Kernwert unserer Demokratie.;0;0;1;2
2975;Ach, Hetze von AfD-Nazis gegen Herrn Daimagüler bezeichnen Sie als Demokratie? Schräg, sehr schräg.;1;0;0;2
2234;Wir ham da mal was vorbereitet #Briefing für Kevin Kühnert... falls Boris Palmer persönlich werden sollte. Ein wenig Argumentations-Futter: https://www.facebook.com/BPalmerWatch/posts/1278237332331107?__tn__=-R;0;1;1;2
2991;Ach so, da kommt sehr deutlich heraus, dass AfD-Politiker reinstes Blut-und-Boden-Denken haben wie die Nazis.. Nichts anderes wird hier in völkisch-rassistischer Manier gerade postuliert. @MEDIUM, das geht für Sie in Ordnung, ja?;1;0;0;2
2236;PS: Subsidaritätsprinzip scheint für den Fake auch ein Fremdwort zu sein #Deutschland_Deine_Bildung... //Team Boris Palmer Watch;1;0;0;2
149;Zum Thema Fluchtursachen bekämpfen. Ich nehme die AfD in der hinsicht solange nicht ernst bis sie gegen die Fluchtursachen demonstrieren.;0;0;0;2
365;setzt 5 Türken in die Runde oh sorry Neudeutsche dann kommt was raus..;1;0;0;2
1852;@USER das sind Spender die die Vignette nicht kleben..;0;0;0;2
727;Ein längst überfälliger Grundsatz. Wer die Musik bestellt bezahlt gefälligst auch die Kapelle. Aber was soll das gegen die steigenden Immobilienpreise bringen?;0;0;1;2
1271;Keine weiteren Fragen...;1;0;0;2
2647;@MEDIUM nein aber ihre Statistiker sind Umfragen mehr nicht, wenn wir Wirtschaftsumfragen bekommen sind wir auch nicht immer ehrlich, auch das ist die Wahrheit und ich wage zu bezweifeln, das alle Wahlzettel nach alter und wer was gewählt hat ausgezählt wurden;1;0;0;2
107;Die Reichen werden immer reicher und die Armen immer ärmer. Der Mittelstand schrumpft und knapp 1/3 bis die Hälfte der Bevölkerung ist von Altersarmut betroffen. Die Umverteilung des Geldes ist ein Weg, der unumgänglich ist. Es geht nicht darum Leuten den ganzen Reichtum wegzunehmen, sondern lediglich darum Probleme zu lösen und das Geld muss irgendwo herkommen. Die Reichen und Superreichen werden es überleben, dass sie etwas mehr Steuern für das Gemeinwohl zahlen müssen. Hier wird ja bewusst so getan, als wäre das der Weltuntergang. Hier stellen sich viele auf die Seiten der Reichen und Superreichen. Wie kann man denn so bescheuert sein?;1;1;1;2
791;Auch jemand von AfD dabei?;0;0;0;2
2652;@USER, nicht nur Grünenwähler werden diffamiert! CDU, FDP, Linke, AfD und SPD Wähler genauso... Tut schon weh, wenn man nur seine Welt sieht..., nicht wahr? 😉;1;0;0;2
1988;ich schäme mich für sie.... mel nölle;0;0;0;2
3086;Sie beleidigen mit ihrem Kommentar alle Opfer des Nationalsozialismus und verharmlosen dadurch die echten Nazis! Von Geschichte Reden, aber Geschichte nicht verstehen. Schämen Sie sich!;0;1;0;2
1316;Es wird höchste Zeit, dass endlich gehandelt wird. Auf der ganzen Welt sind die negativen Auswirkungen des Klimawandels zu spüren. Wir sollten endlich dafür sorgen, dass Deutschland die Ziele der Weltklimakonferenz einhält.;0;1;1;2
2612;Hoffe wir das es so kommt. Die Grünen sind unerträglich.;1;0;0;2
2967;Links gegen Rechts..., Rechts gegen Links! Ich lehne mich zurück und sehe mir die Schlacht an... 😉😂 Beide Seiten kranke Spinner!;1;0;0;2
713;@USER nö, einfach nur so krass. Aber danke Sie Rechenkünstler;1;0;0;2
2106;@MEDIUM das ist nicht die Antwort auf seine Frage.;0;0;0;2
1476;na das wird wenigstens was der BER unter deutscher Führung am Arsch..;1;0;0;2
1971;Dieser Mann sollte Minister sein, da er was vom Fach VERSTEHT.;0;1;0;2
2839;Wer vergiftet und spaltet denn mit pushen und Propaganda, und Zensur ??!! Es wird Zeit dass sich alle afd Wähler ein traueremoji 😢als Flicken an die Jacke nähen, damit die Welt sieht, was hier los ist!;0;0;0;2
2554;Das würde eine Sogwirkung auf die Flüchtlingsströme ausüben, die noch schlimmer wäre, als alles dagewesene. Die müssen ja per Gesetz das Gleiche bekommen, wie die Bestandsbürger.;1;0;0;2
444;@USER abgesehen davon brauche ich keinen boris um dieses land den rücken zu kehren. Mach du dir mal keine sorgen . Die assi türken lassen wir hier für euch und für immer :) mein lieber boris;1;0;0;2
1098;@MEDIUM Das sowieso! Frau Schröder habe ich schon sehr oft in Talkshows erleben müssen und deren Frauenbild entspricht nicht dem modernen Frauenbild unserer Zeit. Darf ich das als moderne Frau nicht kritisieren? Ich wünschte, Sie würden auf diffamierende rechte Kommentare hier auf FB genau so schnell reagieren.;0;1;0;2
2135;@USER eine Frau mit wirtschaftlicher und sozialer Kompetenz. Reicht das nicht?;1;0;0;2
3184;Maskelo der Schwätzer;1;0;0;2
2945;"Herr Junge ist Täter? Inwiefern? Dann sitzt offensichtlich ein ganz anderer ""Täter"" ein?";1;0;0;2
52;@USER Wieso Schule;0;0;0;2
2495;PS -ich bin eher Parteilos bzw. Veganerpartei - bevor wieder gemutmasst wird :D;0;0;0;2
2060;Es wäre gut, wenn sich die EU in dieser Richtung weiter entwickeln würde. Diese Kleinstaaterei bringt nur Uneinigkeit und Verwerfungen. Putin und Trump reiben sich die Hände.;0;1;0;2
2570;Afd Hetze und Grünpropaganda bei ARD und ZDF. Seit Monaten diese permanente Verletzung des §11,2 Rundfunkstaatsvertrag, Ausgewogenheit!!! Leute Boykottiert die Zwangsgebühren!;1;0;0;2
3174;@USER lesen Sie sich mal Kommentare von der Gegenseite durch und gleichen Sie das mit der Bedeutung der Wörter Haß und Hetze ab. Mir geht das ganze Links und Rechts auf den Geist. Schizophrenie und Dummheit ist hier ausgebrochen. Zur Erinnerung : die Probleme im Land wurden in keinem Fall durch politische Entscheidungen der Afd geschaffen. Da können Sie noch so stammeln. Und von welchen Parteien und warum sind die Wähler zur Afd gewechselt ?;1;0;0;2
1070;Möchte mal die Häuser und Wohnungen der 3 Politikerinnen sehen. Wie sie an die Wohnung rangekommen sind und wie hoch die Mieten sind.;1;0;0;2
2687;...nicht zu vergessen dass die Grünen die NSU-Akten 120 Jahre dicht machen! Zusammen mit CDU aber gegen SPD. Das müsste Sie doch wundern - oder?;0;0;1;2
2148;"@MEDIUM Und eine absolute Frechheit hier von ""idiologisch-gefärbten Informationen"" zu schreiben, wenn es nachvollziehbar die Zahlen vom BAMF sind, wie sie auch hätten erkennen können, wenn sie ein bisschen besser hingeschaut hätten. Unverschämtheit!";1;0;0;2
2242;"1. rechtsextreme VT entdeckt... ""Soros"" = Synonym für die große jüdische Weltverschwörung... @MEDIUM //Team Boris Palmer Watch PS: 2 Typen liken das... fast wie ""zu Hause"" auf der FB Profilwall von Palmer...";0;0;1;2
567;@USER Nicht nur die Tastatur, fürchte ich.;0;0;0;2
609;Och @USER, wie süß, nur wieder auf der Schiene Beleidigung unterwegs. Du bist so süß, komm ich knutsch dich mal.;1;1;0;2
1212;@MEDIUM aber doch niemals, wenn nach Tarif bezahlt wird!?;0;1;1;2
1497;Was für eine lächerliche Sendung heute...;0;0;0;2
931;...auch das die ärmeren Eigentümer als Verkäufer (gemessen am Bodenwert) auf dem Land lt. Katarina Barley im Endeffekt höhere Marklerkosten zahlen sollen—als die wohlhabenden Immobilieneigentümer in der Stadt, ist an spezialdemokratischer Krudität kaum noch zu toppen.;0;0;0;2
941;@USER , ja und , wer bestellt denn ? Der Käufer doch nicht. Was schreiben Sie denn da?;0;0;1;2
1160;wie sieht es bei der @MEDIUM Belegschaft aus das alles ausgeglichen..;1;0;0;2
2521;Vielleicht sollte sich jeder Einzelne fragen, warum ist das so?;0;0;0;2
2838;@USER sie werden sich noch wundern;0;0;0;2
2651;@MEDIUM, das versuchen Sie mal, egal wie man politisch eingestellt ist! Heute wird nicht mehr vernünftig diskutiert und andere Meinungen akzeptiert...;0;0;0;2
1450;was nicht passt wird passend gemacht AKWs Verlängerung,..;0;0;0;2
846;Rene Benko hat gerade das Chrysler Building um 150 Mill. erworben.;0;0;1;2
2426;@USER Vorbildfunktion.;0;0;0;2
1976;@USER unverschämt;0;0;0;2
2882;@USER, was Sie hier mit Ihrem unsäglichen Vergleich der Judenverfolgung und -vernichtung durch das NS-Regime hier entäußern, nennt man in der Antisemitismusforschung sekundären Antisemitismus.;0;1;1;2
3222;@USER .Nein ich kann mir es aber vorstellen wie es abläuft .Sie nicht?;0;0;0;2
227;Schon mal was von verdeckter Kriegsführung gehört?;0;0;0;2
1181;"Weil man es mit Frauen ja machen kann! Leben in nem Patriarchat,wo Frauen von Männern dominiert und von klein auf klein gehalten werden! ""Jungs sind ja wertvoller etc p. p.! Kein Wunder das viele Frauen ein geringes Selbstwertgefühl besitzen und sich schlecht bis gar nicht durchsetzen können! Untergebuttert werden und der Lächerlichkeit preis gegeben bei Verhandlungen etc.! Als Führungskraft nicht für voll genommen und nicht mit dem nötigen Respekt behandelt! Es gibt noch unzählig viele Beispiele! Es mag echt korrekte Männer geben aber die Mehrzahl mit Pimmel sind einfach Ar***lö**er! Leider!";1;1;1;2
3044;@USER heute ist's aber besonders schwer mit der Rechtschreibung. Musst mal deutsch lernen, Mädel oder was auch immer.;0;0;0;2
636;Das Problem mit der heimat ist , wenn man im eigenen land nichts mehr zu sagen hat , wenn ausländer sich benehemen können wie paviane in der serengeti , na dann läuft hier einiges schief ! Komisch nur das man die schuld auf die türken schiebt die hier Milliarden an Steuer zahlen ... tja , what goes around comes around my dear germans :);0;0;1;2
2137;@MEDIUM aber es passiert nichts;0;0;0;2
2186;Das Volk wird und wird nur ausgebeutet.;0;0;0;2
860;Monatlich kommen über 10.000 Neubürger über die Grenzen ...so schnell kann niemand bauen 🤮🤮🤮🤮⛔️⛔️⛔️;1;0;1;2
2188;Es sollte doch heißen Sie wissen doch. Wissen ist Macht. Nichts wissen macht nix.Nun den quasseln kann Jeder. Handeln ist angesagt.;0;0;0;2
3046;Weil Sie das Thema derailen wollen. Nur ist das Sendungsthema kein Wunschkonzert für Anhänger*innen der völkisch-nationalistischen AfD.;1;0;0;2
126;Je nach Pflegestufe wird die Pflege zu einem 24h Job und ist nicht mehr zu stemmen, wenn man arbeitet. Meine Lösung wären nicht nur gut ausgestattete Pflegeheime mit ausreichend Personal, sondern auch ein annähernd bedingungsloses Grundeinkommen, im Menschen die Option zu geben, ihre Verwandten pflegen zu können, ohne in Geldnot zu kommen.;0;1;1;2
3121;@USER ich auch;0;0;0;2
2511;Will man etwas verändern, sollte man sich bewegen!;0;0;0;2
289;Heimat ist der Ort an dem man sich wohl fühlt und an dem man zwischenmenschlich verankert ist. Menschen können im Laufe ihres Lebens mehrere Heimaten haben.;0;0;0;2
2530;Niemals mehr eine grüne Regierung wir hatten schon mal grün rot und das war eine einzige Katastrophe.;0;0;0;2
71;@USER wo haben Sie diese Zahl her? Von der AFD?;0;0;0;2
1030;?????? Enteignung??;1;0;0;2
1685;@USER Meinetwegen hätte man eine große Offensive starten können, um Menschen als potentielle Spender zu gewinnen. Zum Beispiel über die Hausärzte. Alle zu informieren und abzufragen, bestens. Auch für Blutbank etc. Aber nicht per Gesetz zum, wie gesagt, Ersatzteillager machen, das ist überhaupt nicht okay. Stellen Sie sich vor, man würde per Gesetz nach seinem Ableben an die Unis geschickt werden als Übungsmaterial für Studenten - es sei denn, man widerspräche. Und dann weiß man noch nicht mal, ob der eigene Wille respektiert wird... Nein, das muss alles freiwillig sein.;0;1;0;2
2300;Genau. Und Europa judenfrei. Parallelen zur Islamparanoia der AFD sind rein zufällig. Ihr in eurer Opferrolle. Lächerliche Heuchler.;0;0;0;2
2656;@USER ach @USER🙈🤣🤣🤣;0;0;0;2
1336;Am besten wir verbieten jetzt hier die Autos, E-Wagen haben ja noch eine schlechtere Co2 Bilanz.... dann retten wir doof Deutsche die Welt... lach;1;1;1;2
68;@USER Frauen sind aber oft die, die wegen Kindererziehung nicht genug Rentenpapier zusammen bekommen. Wenn dann noch ein Kind da ist, welches kränkest und die Mutter deswegen erst sehr spät zurück auf Arbeit, dann hat’s in schlichtweg die Arschkarte. Und genau da muss sich was ändern. Mütter sollten, müssten so berechnet werden, als ob sie nie aufgehört haben zu arbeiten wenn sie zurück zur Arbeit gehen nach der Geburt;1;1;1;2
1278;Damit doch was zum Thema sage meine Meinung zum Klima : Kreuzfahrtschiffe haben nen rießen Oschi ufm Dach möcht net wissen was da raus kommt a und b Inlandsflüge gehören verboten.Was sollen die Menschen machen die auf dem Rollfeld arbeiten oder andere Berufsgruppen wie Freiseure die tagtäglich andere Dämpfe einathmen warum wird nicht mehr über arbeitssicherheit debattiert als den Menschen die sauer verdienten Autos untern hintern wegzunehmen arrr;0;0;0;2
1609;Mutti macht nichts außer Sprüche ..;1;0;0;2
2568;Boykottiert die Zwangsgebühren!!!;0;0;0;2
2257;@MEDIUM aber leider schade, dass nur einer davon da ist, der wird dann wieder von allen angegriffen.;0;1;0;2
1809;lassen wir alle atheisten spenden, dann hat das land ausgesorgt und man muss nicht noch mit dem bischof struggeln.;1;1;0;2
2064;@USER ich habe vor einiger Zeit ein Bericht gesehen. Leider habe ich die Zahlen nicht mehr im Kopf. Der Bauer hat für sein Bio Fleisch mehr Geld bekommen . Der Discounter hat aber am meisten daran verdient. Finde den Fehler. Was der Discounter drauf geschlagen hat ,war mehr als Wucher.;0;1;1;2
